id,commonName,scientificName,pathogen,probability,evaluation,observationsEval
ID_1713762775276,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1713762867164,Áfidos o pulgones,Aphis,insect,Muy probable,VERDADERO,
ID_1713763100594,Áfidos o pulgones,Aphis,insect,Muy probable,VERDADERO,
ID_1713763197443,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1713763197443,Carbón de la Espiga de Maíz,Sphacelotheca reiliana,fungi,Muy improbable,FALSO,
ID_1713763423939,Saludables,Healthy,others,Posible,VERDADERO,
ID_1713763423939,Carbón de la Espiga de Maíz,Sphacelotheca reiliana,fungi,Improbable,FALSO,
ID_1713763423939,Marchitez bacteriana de Goss,Clavibacter michiganensis,bacteria,Muy improbable,FALSO,
ID_1713763970840,Saludables,Healthy,others,Probable,VERDADERO,
ID_1713763970840,Cogollero del maíz,Spodoptera frugiperda,insect,Muy improbable,FALSO,
ID_1713763970840,Huitlacoche,Ustilago maydis,fungi,Muy improbable,FALSO,
ID_1713764170198,Podredumbre de la Mazorca por Fusarium,Fusarium verticillioides,fungi,Posible,VERDADERO,
ID_1713764170198,Saludables,Healthy,others,Improbable,FALSO,
ID_1713764170198,Cogollero del maíz,Spodoptera frugiperda,insect,Muy improbable,FALSO,
ID_1713764321862,Mosca blanca,Aleyrodidae,insect,Posible,VERDADERO,
ID_1713764321862,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,FALSO,
ID_1713764321862,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1713764429089,Moscas minadoras o minadores,Agromyzidae,insect,Probable,No lo sé,
ID_1713764429089,Trips o arañuelas,Thysanoptera,insect,Muy improbable,FALSO,
ID_1713764429089,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1713764740427,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1713764844018,Deficiencia de hierro,Iron Deficiency,deficiency,Probable,FALSO,
ID_1713764844018,Variegación de las hojas,Chimera,others,Improbable,VERDADERO,
ID_1713764844018,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy improbable,FALSO,
ID_1713804772966,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,No lo sé,
ID_1713804772966,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,No lo sé,
ID_1713804883472,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Probable,No lo sé,
ID_1713804883472,Tizón temprano,Alternaria solani,fungi,Muy improbable,VERDADERO,
ID_1713825546769,Bacteriosis de la Raya del Maíz,Pseudomonas syringae pv. syringae,bacteria,Muy probable,FALSO,
ID_1713825546769,Mancha Foliar por Phaeosphaeria,Phaeosphaeria maydis,fungi,Muy improbable,VERDADERO,
ID_1713827149552,Áfidos o pulgones,Aphis,insect,Muy probable,VERDADERO,
ID_1713827461543,Mancha de hierro,Mycosphaerella coffeicola,fungi,Probable,VERDADERO,
ID_1713827461543,Minador del cafeto,Leucoptera sp.,insect,Muy improbable,FALSO,
ID_1713827461543,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1713842058442,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy probable,VERDADERO,
ID_1713842126400,Podredumbre apical,Calcium Deficiency Rot,deficiency,Muy probable,VERDADERO,
ID_1713842126400,Cicatriz leñosa pistilar o carigato,Physiological Disorder,others,Muy improbable,VERDADERO,
ID_1713891571585,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Improbable,VERDADERO,
ID_1713891571585,Tizón temprano,Alternaria solani,fungi,Improbable,VERDADERO,
ID_1713891571585,Fusariosis,Fusarium oxysporum,fungi,Improbable,No lo sé,
ID_1713892211580,Oruga del tabaco,Spodoptera litura,insect,Posible,VERDADERO,
ID_1713892211580,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,VERDADERO,
ID_1713892211580,Oídio,Erysiphaceae,fungi,Muy improbable,VERDADERO,
ID_1713915260523,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1713915421746,Cogollero del maíz,Spodoptera frugiperda,insect,Posible,FALSO,
ID_1713915421746,Trips o arañuelas,Thysanoptera,insect,Muy improbable,FALSO,
ID_1713915421746,Bacteriosis de la Raya del Maíz,Pseudomonas syringae pv. syringae,bacteria,Muy improbable,FALSO,
ID_1713915683057,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,FALSO,
ID_1713915683057,Trips o arañuelas,Thysanoptera,insect,Muy improbable,FALSO,
ID_1713915910770,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,FALSO,
ID_1713915910770,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1713915910770,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,FALSO,
ID_1713916122203,Cogollero del maíz,Spodoptera frugiperda,insect,Muy probable,VERDADERO,
ID_1713916469194,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1713971426432,Tizón temprano,Alternaria solani,fungi,Muy probable,VERDADERO,
ID_1713971743957,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy probable,VERDADERO,
ID_1713971743957,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,VERDADERO,
ID_1714060768311,Mildiú lanoso de las cucurbitáceas,Pseudoperonospora cubensis,fungi,Muy probable,No lo sé,
ID_1714062091472,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714062091472,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714062091472,Oídio,Erysiphaceae,fungi,Muy improbable,VERDADERO,
ID_1714062381672,Oídio,Erysiphaceae,fungi,Muy probable,VERDADERO,
ID_1714062035466,Deficiencia de potasio,Potassium Deficiency,deficiency,Probable,VERDADERO,
ID_1714062035466,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714062035466,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714062671932,Trips o arañuelas,Thysanoptera,insect,Muy probable,VERDADERO,
ID_1714062729479,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714062729479,Moho gris,Botrytis cinerea,fungi,Muy improbable,VERDADERO,
ID_1714062789434,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1714062789434,Quema foliar en la cebolla,Pleospora allii,fungi,Muy improbable,VERDADERO,
ID_1714062789434,Trips o arañuelas,Thysanoptera,insect,Muy improbable,VERDADERO,
ID_1714062939970,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714062939970,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714063108672,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1714067242359,Alticinos,Chrysomelidae,insect,Muy probable,FALSO,
ID_1714067242359,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,FALSO,
ID_1714067466291,Alticinos,Chrysomelidae,insect,Muy probable,VERDADERO,
ID_1714130640468,Cercosporiosis del pimiento,Cercospora capsici,fungi,Posible,VERDADERO,
ID_1714130640468,Antracnosis del Pimiento,Colletotrichum sp.,fungi,Improbable,VERDADERO,
ID_1714130640468,Tizón temprano,Alternaria solani,fungi,Muy improbable,FALSO,
ID_1714130815614,Fusariosis,Fusarium oxysporum,fungi,Muy probable,VERDADERO,
ID_1714130851892,Virus del enrollamiento de la hoja del chile,CLCV,virus,Posible,VERDADERO,
ID_1714130851892,Virus del mosaico del pepino en el pimiento,CMV,virus,Improbable,VERDADERO,
ID_1714130851892,Trips amarillo,Scirtothrips dorsalis,insect,Muy improbable,VERDADERO,
ID_1714130969309,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,VERDADERO,
ID_1714130969309,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714131085856,Oruga del tabaco,Spodoptera litura,insect,Muy probable,VERDADERO,
ID_1714131085856,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,VERDADERO,
ID_1714131162474,Oruga del tabaco,Spodoptera litura,insect,Probable,VERDADERO,
ID_1714131162474,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,VERDADERO,
ID_1714131204647,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,FALSO,
ID_1714132033908,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714132033908,Minador del cafeto,Leucoptera sp.,insect,Improbable,VERDADERO,
ID_1714132033908,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,VERDADERO,
ID_1714132220317,Saludables,Healthy,others,Posible,VERDADERO,
ID_1714132220317,Oruga del tabaco,Spodoptera litura,insect,Improbable,VERDADERO,
ID_1714132220317,Pudrición negra,Xanthomonas campestris pv. campestris,bacteria,Muy improbable,VERDADERO,
ID_1714132377902,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy probable,VERDADERO,
ID_1714132377902,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714132377902,Áfidos o pulgones,Aphis,insect,Muy improbable,VERDADERO,
ID_1714132443974,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714132443974,Moho gris,Botrytis cinerea,fungi,Muy improbable,VERDADERO,
ID_1714132570315,Tizón temprano,Alternaria solani,fungi,Posible,VERDADERO,
ID_1714132570315,Peste negra del tomate,TSWV,virus,Improbable,VERDADERO,
ID_1714132570315,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy improbable,VERDADERO,
ID_1714132664752,Gusano bellotero del algodón,Helicoverpa armigera,insect,Posible,VERDADERO,
ID_1714132664752,Oruga del tabaco,Spodoptera litura,insect,Improbable,VERDADERO,
ID_1714132799393,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714132799393,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714132799393,Oídio,Erysiphaceae,fungi,Muy improbable,VERDADERO,
ID_1714132799393,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714132799393,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,VERDADERO,
ID_1714132799393,Oídio,Erysiphaceae,fungi,Muy improbable,VERDADERO,
ID_1714132894241,Oruga del tabaco,Spodoptera litura,insect,Posible,FALSO,
ID_1714132894241,Saludables,Healthy,others,Improbable,FALSO,
ID_1714132894241,Podredumbre blanda bacteriana,Pectobacterium carotovorum subsp. carotovorum,bacteria,Muy improbable,FALSO,
ID_1714142746477,Roya del cafeto,Hemileia vastatrix,fungi,Posible,VERDADERO,
ID_1714142746477,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,VERDADERO,
ID_1714142746477,Minador del cafeto,Leucoptera sp.,insect,Improbable,VERDADERO,
ID_1714142850691,Tizón tardío de la papa,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714142893978,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714142893978,Fusariosis,Fusarium oxysporum,fungi,Muy improbable,VERDADERO,
ID_1714142893978,Tizón temprano,Alternaria solani,fungi,Muy improbable,VERDADERO,
ID_1714143071397,Alticinos,Chrysomelidae,insect,Posible,VERDADERO,
ID_1714143071397,Virus Y de la Papa,PVY,virus,Improbable,VERDADERO,
ID_1714143071397,Saludables,Healthy,others,Improbable,VERDADERO,
ID_1714155079137,Virus del mosaico común del frijol,BCMV,virus,Posible,VERDADERO,
ID_1714155079137,Virus de la hoja arrugada del frijol negro,ULCV,virus,Improbable,No lo sé,
ID_1714155079137,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1714155803457,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714166480017,Tizón temprano,Alternaria solani,fungi,Muy probable,VERDADERO,
ID_1714166480017,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy improbable,FALSO,
ID_1714166480017,Tizón temprano,Alternaria solani,fungi,Muy probable,VERDADERO,
ID_1714166480017,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy improbable,FALSO,
ID_1714338258107,Cercosporiosis del pimiento,Cercospora capsici,fungi,Posible,VERDADERO,
ID_1714338258107,Mancha bacteriana del tomate,Xanthomonas sp.,bacteria,Improbable,FALSO,
ID_1714338258107,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,FALSO,
ID_1714338854382,Podredumbre apical,Calcium Deficiency Rot,deficiency,Probable,VERDADERO,
ID_1714338854382,Antracnosis del Pimiento,Colletotrichum sp.,fungi,Muy improbable,FALSO,
ID_1714338854382,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,FALSO,
ID_1714338930743,Podredumbre apical,Calcium Deficiency Rot,deficiency,Muy probable,VERDADERO,
ID_1714343403075,Mancha de cercospora,Cercospora canescens,fungi,Posible,VERDADERO,
ID_1714343403075,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714343403075,Virus del mosaico común del frijol,BCMV,virus,Muy improbable,FALSO,
ID_1714346120660,Cogollero del maíz,Spodoptera frugiperda,insect,Probable,VERDADERO,
ID_1714346120660,Huitlacoche,Ustilago maydis,fungi,Muy improbable,FALSO,
ID_1714346247147,Virus del mosaico común del frijol,BCMV,virus,Probable,VERDADERO,
ID_1714346247147,Saludables,Healthy,others,Muy improbable,FALSO,
ID_1714346247147,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy improbable,No lo sé,
ID_1714346325037,Fumagina,Pezizomycotina,fungi,Muy probable,VERDADERO,
ID_1714346403590,Minador del cafeto,Leucoptera sp.,insect,Posible,No lo sé,
ID_1714346403590,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,VERDADERO,
ID_1714346403590,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1714346476801,Áfidos o pulgones,Aphis,insect,Probable,VERDADERO,
ID_1714346582298,Mancha foliar del maíz,Physoderma maydis,fungi,Muy probable,VERDADERO,
ID_1714360104413,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy probable,VERDADERO,
ID_1714360339770,Trips amarillo,Scirtothrips dorsalis,insect,Posible,VERDADERO,
ID_1714360339770,Saludables,Healthy,others,Improbable,VERDADERO,
ID_1714360339770,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,VERDADERO,
ID_1714360447015,Virus del mosaico amarillo del frijol mungo,MYMV,virus,Posible,VERDADERO,
ID_1714360447015,Virus del mosaico común del frijol,BCMV,virus,Posible,VERDADERO,
ID_1714360614415,Escarabajo rojo de la calabaza,Aulacophora foveicollis,insect,Posible,FALSO,
ID_1714360614415,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714360614415,Alticinos,Chrysomelidae,insect,Muy improbable,FALSO,
ID_1714360787729,Mosca blanca,Aleyrodidae,insect,Muy probable,VERDADERO,
ID_1714361949880,Daños en el desarrollo por herbicidas,Herbicides Growth Regulators,others,Muy probable,No lo sé,
ID_1714362067338,Gusano bellotero del algodón,Helicoverpa armigera,insect,Probable,FALSO,
ID_1714362067338,Oruga del tabaco,Spodoptera litura,insect,Muy improbable,VERDADERO,
ID_1714362154153,Tizón de la base del tallo,Athelia rolfsii,fungi,Posible,FALSO,
ID_1714362154153,Podredumbre del tallo por Sclerotinia,Sclerotinia sclerotiorum,fungi,Improbable,VERDADERO,
ID_1714362415847,Marchitez bacteriana,Ralstonia solanacearum,bacteria,Probable,VERDADERO,
ID_1714362415847,Rizado de las hojas del tomate,Physiological Disorder,others,Improbable,FALSO,
ID_1714362415847,Daños en el desarrollo por herbicidas,Herbicides Growth Regulators,others,Muy improbable,FALSO,
ID_1714362518707,Virus del mosaico del tomate,TMV,virus,Muy probable,VERDADERO,
ID_1714362518707,Virus del rizado amarillo de la hoja del tomate,TYLCV,virus,Muy improbable,No lo sé,
ID_1714362583440,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy probable,VERDADERO,
ID_1714362583440,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714362661557,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1714362894978,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1714364781976,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy probable,VERDADERO,
ID_1714364836128,Oruga del tabaco,Spodoptera litura,insect,Probable,VERDADERO,
ID_1714364836128,Gusano bellotero del algodón,Helicoverpa armigera,insect,Muy improbable,FALSO,
ID_1714365206679,Tizón temprano,Alternaria solani,fungi,Probable,VERDADERO,
ID_1714365206679,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714365206679,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy improbable,FALSO,
ID_1714367022571,Tizón temprano,Alternaria solani,fungi,Probable,VERDADERO,
ID_1714367022571,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714367022571,Mancha bacteriana del tomate,Xanthomonas spp. & Pseudomonas syringae pv. tomato,bacteria,Muy improbable,VERDADERO,
ID_1714416845669,Moscas minadoras o minadores,Agromyzidae,insect,Improbable,VERDADERO,
ID_1714416845669,Áfidos o pulgones,Aphis,insect,Improbable,VERDADERO,
ID_1714416845669,Botritis de la Cebolla,Botryotinia squamosa,fungi,Improbable,VERDADERO,
ID_1714416936550,Tizón temprano,Alternaria solani,fungi,Muy probable,VERDADERO,
ID_1714416936550,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy improbable,VERDADERO,
ID_1714432403888,Podredumbre apical,Calcium Deficiency Rot,deficiency,Posible,VERDADERO,
ID_1714432403888,Saludables,Healthy,others,Improbable,VERDADERO,
ID_1714432403888,Quemadura solar abiótica,Abiotic Sunburn,others,Muy improbable,VERDADERO,
ID_1714432503207,Peste negra del tomate,TSWV,virus,Probable,VERDADERO,
ID_1714432503207,Saludables,Healthy,others,Muy improbable,VERDADERO,
ID_1714432503207,Trips o arañuelas,Thysanoptera,insect,Muy improbable,VERDADERO,
ID_1714432598250,Cremallera del tomate,Physiological Disorder,others,Muy probable,VERDADERO,
ID_1714432598250,Cicatriz leñosa pistilar o carigato,Physiological Disorder,others,Muy improbable,VERDADERO,
ID_1714432598250,Agrietamiento del tomate por crecimiento,Fruit Deformation,others,Muy improbable,VERDADERO,
ID_1714432598250,Cremallera del tomate,Physiological Disorder,others,Muy probable,VERDADERO,
ID_1714432598250,Cicatriz leñosa pistilar o carigato,Physiological Disorder,others,Muy improbable,VERDADERO,
ID_1714432598250,Agrietamiento del tomate por crecimiento,Fruit Deformation,others,Muy improbable,VERDADERO,
ID_1714492439703,Antracnosis del Pimiento,Colletotrichum sp.,fungi,Muy probable,VERDADERO,
ID_1714492880695,Podredumbre de la vaina del arroz,Sarocladium oryzae,fungi,Probable,VERDADERO,
ID_1714492880695,Añublo de la vaina del arroz,Rhizoctonia solani,fungi,Muy improbable,VERDADERO,
ID_1714492880695,Alternariosis del arroz,Alternaria padwickii,fungi,Muy improbable,VERDADERO,
ID_1714495032980,Rincosporiosis de la hoja del arroz,Monographella albescens,fungi,Probable,VERDADERO,
ID_1714495323976,Anublo del arroz,Magnaporthe oryzae,fungi,Muy probable,VERDADERO,
ID_1714495323976,Mancha marrón del arroz,Cochliobolus miyabeanus,fungi,Muy improbable,VERDADERO,
ID_1714495682917,Deficiencia de potasio,Potassium Deficiency,deficiency,Improbable,VERDADERO,
ID_1714495682917,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Improbable,VERDADERO,
ID_1714495682917,Saludables,Healthy,others,Improbable,VERDADERO,
ID_1714495822911,Anublo del arroz,Magnaporthe oryzae,fungi,Posible,VERDADERO,
ID_1714495822911,Añublo de la vaina del arroz,Rhizoctonia solani,fungi,Improbable,VERDADERO,
ID_1714495822911,Alternariosis del arroz,Alternaria padwickii,fungi,Improbable,VERDADERO,
ID_1714495998932,Falso carbón,Villosiclava virens,fungi,Probable,VERDADERO,
ID_1714496214628,Chinches del arroz,Leptocorisa spp.,insect,Posible,VERDADERO,
ID_1714496214628,Falso carbón,Villosiclava virens,fungi,Muy improbable,VERDADERO,
ID_1714496214628,Tizón bacteriano de la panícula,Burkholderia glumae,bacteria,Muy improbable,VERDADERO,
ID_1714496676146,Añublo de la vaina del arroz,Rhizoctonia solani,fungi,Probable,VERDADERO,
ID_1714496676146,Putrefacción del tallo del arroz,Magnaporthe salvinii,fungi,Muy improbable,VERDADERO,
ID_1714496676146,Podredumbre de la vaina del arroz,Sarocladium oryzae,fungi,Muy improbable,VERDADERO,
ID_1714499323825,Mancha marrón de los cítricos,Alternaria alternata,fungi,Posible,No lo sé,
ID_1714499323825,Tizón temprano,Alternaria solani,fungi,Improbable,VERDADERO,
ID_1714499323825,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714499611249,Tizón tardío de la papa,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714499611249,Polilla de la Papa,Phthorimaea operculella,insect,Muy improbable,No lo sé,
ID_1714499757397,Tizón tardío de la papa,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714499757397,Polilla de la Papa,Phthorimaea operculella,insect,Muy improbable,No lo sé,
ID_1714499952970,Tizón tardío de la papa,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714499952970,Polilla de la Papa,Phthorimaea operculella,insect,Muy improbable,No lo sé,
ID_1714499952970,Tizón tardío de la papa,Phytophthora infestans,fungi,Probable,VERDADERO,
ID_1714499952970,Polilla de la Papa,Phthorimaea operculella,insect,Muy improbable,No lo sé,
ID_1714500293346,Moscas minadoras o minadores,Agromyzidae,insect,Probable,FALSO,
ID_1714500276854,Añublo de la vaina del arroz,Rhizoctonia solani,fungi,Probable,VERDADERO,
ID_1714500276854,Alternariosis del arroz,Alternaria padwickii,fungi,Improbable,VERDADERO,
ID_1714500466904,Deficiencia de potasio,Potassium Deficiency,deficiency,Probable,VERDADERO,
ID_1714500466904,Tizón bacteriano del arroz,Xanthomonas oryzae pv. oryzae,bacteria,Muy improbable,VERDADERO,
ID_1714500538338,Cogollero del Tomate,Tuta Absoluta,insect,Muy probable,VERDADERO,
ID_1714500745830,Deficiencia de magnesio,Magnesium Deficiency,deficiency,Muy probable,VERDADERO,
ID_1714500863171,Cogollero del Tomate,Tuta Absoluta,insect,Probable,VERDADERO,
ID_1714500863171,Polilla de la Papa,Phthorimaea operculella,insect,Muy improbable,No lo sé,
ID_1714500863171,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,No lo sé,
ID_1714501009146,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,No lo sé,
ID_1714501009146,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714501009146,Moho gris,Botrytis cinerea,fungi,Muy improbable,VERDADERO,
ID_1714501104117,Tizón tardío del tomate,Phytophthora infestans,fungi,Probable,FALSO,
ID_1714501104117,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714501104117,Moho gris,Botrytis cinerea,fungi,Muy improbable,VERDADERO,
ID_1714500846483,Cercosporiosis del Arroz,Sphaerulina oryzina,fungi,Posible,VERDADERO,
ID_1714500846483,Mancha marrón del arroz,Cochliobolus miyabeanus,fungi,Improbable,VERDADERO,
ID_1714500846483,Podredumbre de la vaina del arroz,Sarocladium oryzae,fungi,Muy improbable,VERDADERO,
ID_1714501365078,Podredumbre de la vaina del arroz,Sarocladium oryzae,fungi,Probable,VERDADERO,
ID_1714501365078,Tizón bacteriano de la panícula,Burkholderia glumae,bacteria,Improbable,VERDADERO,
ID_1714501365078,Barrenador de tallos amarillo,Scirpophaga incertulas,insect,Muy improbable,VERDADERO,
ID_1714501588063,Oruga de la hoja del arroz,Cnaphalocrocis medinalis,insect,Probable,VERDADERO,
ID_1714501588063,Escarabajo de la hoja del arroz,Dicladispa armigera,insect,Muy improbable,VERDADERO,
ID_1714502554362,Mancha de hierro,Mycosphaerella coffeicola,fungi,Probable,FALSO,
ID_1714502554362,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1714502554362,Minador del cafeto,Leucoptera sp.,insect,Muy improbable,FALSO,
ID_1714502855598,Roya del cafeto,Hemileia vastatrix,fungi,Probable,VERDADERO,
ID_1714502984940,Minador del cafeto,Leucoptera sp.,insect,Posible,FALSO,
ID_1714502984940,Mancha de hierro,Mycosphaerella coffeicola,fungi,Improbable,FALSO,
ID_1714502984940,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,FALSO,
ID_1714503101567,Saludables,Healthy,others,Improbable,FALSO,
ID_1714503101567,Minador del cafeto,Leucoptera sp.,insect,Improbable,FALSO,
ID_1714503101567,Mancha de hierro,Mycosphaerella coffeicola,fungi,Muy improbable,FALSO,
ID_1714504984352,Virus del mosaico del pepino en el pimiento,CMV,virus,Posible,VERDADERO,
ID_1714504984352,Peste negra del tomate,TSWV,virus,Muy improbable,VERDADERO,
ID_1714504984352,Virus del mosaico de la alfalfa,AMV,virus,Muy improbable,VERDADERO,
ID_1714506093022,Roya del cafeto,Hemileia vastatrix,fungi,Probable,VERDADERO,
ID_1714506481784,Mancha de hierro,Mycosphaerella coffeicola,fungi,Probable,VERDADERO,
ID_1714506481784,Roya del cafeto,Hemileia vastatrix,fungi,Muy improbable,VERDADERO,
ID_1714506656135,Oídio,Erysiphaceae,fungi,Probable,VERDADERO,
ID_1714506656135,Alticinos,Chrysomelidae,insect,Muy improbable,VERDADERO,
ID_1714506656135,Escarabajo rojo de la calabaza,Aulacophora foveicollis,insect,Muy improbable,VERDADERO,
ID_1714507035697,Oruga del corte del arroz,Mythimna separata,insect,Muy probable,VERDADERO,
ID_1714507035697,Cogollero del maíz,Spodoptera frugiperda,insect,Muy improbable,VERDADERO,
ID_1714512133369,Saludables,Healthy,others,Posible,FALSO,
ID_1714512133369,Mosca blanca,Aleyrodidae,insect,Muy improbable,FALSO,
ID_1714512133369,Cicadela de la caña de azúcar,Pyrilla perpusilla,insect,Muy improbable,FALSO,
ID_1714521440788,Moscas minadoras o minadores,Agromyzidae,insect,Probable,VERDADERO,
ID_1714529804037,Saludables,Healthy,others,Probable,VERDADERO,
ID_1714529804037,Mancha angular de las hojas del fresal,Xanthomonas fragariae,bacteria,Muy improbable,VERDADERO,
ID_1714529804037,Deficiencia de nitrógeno,Nitrogen Deficiency,deficiency,Muy improbable,VERDADERO,
ID_1714530962060,Áfidos o pulgones,Aphis,insect,Probable,VERDADERO,
ID_1714531074374,Saludables,Healthy,others,Muy probable,VERDADERO,
ID_1714531229194,Áfidos o pulgones,Aphis,insect,Muy probable,VERDADERO,
ID_1714531261934,Saludables,Healthy,others,Probable,FALSO,
ID_1714531261934,Daños en el desarrollo por herbicidas,Herbicides Growth Regulators,others,Muy improbable,FALSO,
ID_1714531261934,Moscas minadoras o minadores,Agromyzidae,insect,Muy improbable,FALSO,
ID_1714531386019,Tizón temprano,Alternaria solani,fungi,Probable,VERDADERO,
ID_1714531386019,Tizón tardío del tomate,Phytophthora infestans,fungi,Muy improbable,FALSO,
ID_1714531482963,Virus del Rayado de la Hoja del Maíz,MSV,virus,Improbable,VERDADERO,
ID_1714531482963,Mancha Ocular del Maíz,Kabatiella zeae,fungi,Improbable,VERDADERO,
ID_1714531482963,Roya Común del Maíz,Puccinia sorghi,fungi,Improbable,VERDADERO,
ID_1714531553939,Mancha foliar del maíz,Physoderma maydis,fungi,Probable,VERDADERO,
ID_1714531553939,Roya del Maíz,Puccinia polysora,fungi,Muy improbable,VERDADERO,
ID_1714531553939,Roya Común del Maíz,Puccinia sorghi,fungi,Muy improbable,VERDADERO,
